,Scotia Howard Weil Inc,PHILIP STUART,2nd,24.038871,sector outperform,12/20/2018
,Seaport Global Securities,MIKE KELLY,3rd,3.198596,buy,1/29/2019
,Tudor Pickering & Co,JEOFFREY LAMBUJON,4th,0,hold,2/15/2019
,Jefferies,MARK LEAR,4th,0,hold,2/13/2019
,Susquehanna Financial,BIJU PERINCHERIL,4th,0,neutral,2/8/2019
,Evercore ISI,STEPHEN RICHARDSON,4th,0,in-line,2/3/2019
,J.P. Morgan,MICHAEL GLICK,4th,0,neutral,1/29/2019
,BMO Capital Markets,PHILLIP JUNGWIRTH,4th,0,market perform,1/28/2019
,Piper Jaffray,KASHY HARRISON,4th,0,neutral,1/27/2019
,Imperial Capital LLC,JASON WANGLER,4th,0,in-line,1/24/2019
,Macquarie,PAUL GRIGEL,4th,0,neutral,1/18/2019
,Guggenheim Securities,SUBASH CHANDRA,4th,0,neutral,1/10/2019
,PERM DENIED,PERM DENIED,4th,0,neutral,1/7/2019
,Goldman Sachs,JOHN NELSON,4th,0,neutral/attractive,1/6/2019
,Credit Suisse,BETTY JIANG,5th,-14.70075,outperform,1/15/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
KKR US Equity,PERM DENIED,PERM DENIED,1st,11.0011,neutral,2/7/2019
,ISS-EVA,ANTHONY CAMPAGNA,2nd,9.403553,hold,2/5/2019
,Evercore ISI,GLENN SCHORR,3rd,8.095273,outperform,2/4/2019
,JMP Securities,DEVIN RYAN,3rd,8.095273,market outperform,2/4/2019
,Credit Suisse,CRAIG SIEGENTHALER,3rd,8.095273,outperform,2/4/2019
,Goldman Sachs,ALEXANDER BLOSTEIN,3rd,8.095273,buy/attractive,2/4/2019
,"Keefe, Bruyette & Woods",ROBERT LEE,3rd,8.095273,outperform,2/3/2019
,J.P. Morgan,CHRISTOPHER BROWN,3rd,8.095273,overweight,2/1/2019
,Wells Fargo Securities,CHRISTOPHER HARRIS,3rd,8.095273,outperform,2/1/2019
,Jefferies,GERALD O'HARA,3rd,8.095273,buy,2/1/2019
,PERM DENIED,PERM DENIED,4th,7.21654,buy,2/12/2019
,Argus Research Corp,STEPHEN BIGGAR,5th,3.66488,buy,1/31/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
SPWR US Equity,PERM DENIED,PERM DENIED,1st,20.446929,underperform,2/15/2019
,Morgan Stanley,STEPHEN BYRD,2nd,19.89174,Underwt/Cautious,2/14/2019
,ISS-EVA,ANTHONY CAMPAGNA,2nd,19.89174,underweight,3/27/2018
,Baird,BEN KALLO,3rd,1.082544,neutral,2/14/2019
,J.P. Morgan,PAUL COSTER,4th,0,neutral,2/14/2019
,Oppenheimer & Co,COLIN RUSCH,4th,0,market perform,2/13/2019
,PERM DENIED,PERM DENIED,4th,0,neutral,3/16/2018
,Cowen,JEFFREY OSBORNE,5th,-19.89174,outperform,2/15/2019
,Raymond James,PAVEL MOLCHANOV,5th,-19.89174,outperform,2/14/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
DBD US Equity,D.A. Davidson & Co,MATT SUMMERVILLE,1st,184.751797,buy,2/14/2019
,ISS-EVA,ANTHONY CAMPAGNA,2nd,48.98935,underweight,3/22/2018
,KeyBanc Capital Markets,JOSH BECK,3rd,0,sector weight,2/14/2019
,Northcoast Research,KARTIK MEHTA,4th,-30.440009,neutral,2/14/2019
,J.P. Morgan,PAUL COSTER,5th,-45.51293,underweight,2/13/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
CVNA US Equity,Barrington Research,GARY PRESTOPINO,1st,96.062112,outperform,11/13/2018
,JMP Securities,RONALD JOSEY,2nd,61.710882,market outperform,2/6/2019
,William Blair & Co,SHARON ZACKFIA,2nd,61.710882,outperform,2/5/2019
,Baird,COLIN SEBASTIAN,2nd,61.710882,outperform,2/4/2019
,PERM DENIED,PERM DENIED,2nd,61.710882,buy,11/7/2018
,"B Riley FBR, Inc.",SAMEET SINHA,3rd,9.49463,buy,1/17/2019
,Wedbush,SETH BASHAM,4th,0,neutral,11/30/2018
,BMO Capital Markets,DANIEL SALMON,5th,-20.128091,market perform,2/15/2019
,Craig-Hallum Capital Group LLC,STEVEN DYER,5th,-20.128091,hold,12/4/2018
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
TTWO US Equity,ISS-EVA,ANTHONY CAMPAGNA,1st,5.907373,hold,11/7/2018
,"Morningstar, Inc",NEIL MACKER,2nd,0.832166,buy,2/8/2019
,BMO Capital Markets,GERRICK JOHNSON,3rd,0.177419,underperform,2/12/2019
,Cowen,DOUGLAS CREUTZ,4th,0,market perform,2/14/2019
,Credit Suisse,STEPHEN JU,4th,0,neutral,2/7/2019
,Wedbush,MICHAEL PACHTER,5th,-6.42864,outperform,2/7/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
SPOT US Equity,Freedom Finance,ERLAN ABDIKARIMOV,1st,13.343547,sell,4/12/2018
,RBC Capital Markets,MARK MAHANEY,2nd,12.51515,outperform,2/13/2019
,Atlantic Equities LLP,JAMES CORDWELL,2nd,12.51515,overweight,2/7/2019
,MKM Partners,ROB SANDERSON,2nd,12.51515,buy,2/7/2019
,"Morningstar, Inc",ALI MOGHARABI,3rd,6.480377,hold,2/6/2019
,Loop Capital Markets,ALAN GOULD,4th,6.420513,sell,2/7/2019
,Stifel,JOHN EGBERT,5th,3.146055,buy,2/11/2019
,Canaccord Genuity,MARIA RIPPS,5th,3.146055,buy,2/6/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
SHOP US Equity,Canaccord Genuity,DAVID HYNES,1st,45.404711,buy,2/12/2019
,D.A. Davidson & Co,TOM FORTE,2nd,41.865501,buy,2/13/2019
,Credit Suisse,BRAD ZELNICK,3rd,41.19373,outperform,2/12/2019
,Macquarie,GUS PAPAGEORGIOU,4th,37.310219,outperform,2/13/2019
,IFS Securities,RONALD BOOKBINDER,4th,37.310219,outperform,2/13/2019
,KeyBanc Capital Markets,MONIKA GARG,4th,37.310219,overweight,2/13/2019
,Eight Capital,SUTHAN SUKUMAR,4th,37.310219,buy,2/13/2019
,Paradigm Capital Inc,KEVIN KRISHNARATNE,4th,37.310219,buy,2/13/2019
,Roth Capital Partners,DARREN AFTAHI,4th,37.310219,buy,2/13/2019
,CIBC Capital Markets,TODD COUPLAND,4th,37.310219,outperform,2/12/2019
,Raymond James,BRIAN PETERSON,4th,37.310219,outperform,2/12/2019
,National Bank Financial,RICHARD TSE,4th,37.310219,outperform,2/12/2019
,Baird,COLIN SEBASTIAN,4th,37.310219,outperform,2/12/2019
,Mackie Research Capital Corp.,NIKHIL THADANI,4th,37.310219,buy,2/12/2019
,RBC Capital Markets,ROSS MACMILLAN,5th,3.744562,outperform,2/13/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
CPRI US Equity,ISS-EVA,ANTHONY CAMPAGNA,1st,27.184939,sell,1/17/2019
,PERM DENIED,PERM DENIED,2nd,26.23204,market perform,2/14/2019
,Baird,MARK ALTSCHWAGER,3rd,0,neutral,2/13/2019
,MKM Partners,ROXANNE MEYER,3rd,0,neutral,2/11/2019
,Consumer Edge Research,DAVID SCHICK,3rd,0,equalweight,2/10/2019
,Telsey Advisory Group,DANA TELSEY,3rd,0,market perform,2/7/2019
,Morgan Stanley,KIMBERLY GREENBERGER,3rd,0,Equalwt/Cautious,2/7/2019
,William Blair & Co,DYLAN CARDEN,3rd,0,market perform,2/6/2019
,Guggenheim Securities,ROBERT DRBUL,3rd,0,neutral,2/6/2019
,PERM DENIED,PERM DENIED,3rd,0,neutral,2/6/2019
,J.P. Morgan,MATTHEW BOSS,3rd,0,neutral,2/6/2019
,Cowen,OLIVER CHEN,3rd,0,market perform,2/6/2019
,Wells Fargo Securities,IKE BORUCHOW,3rd,0,market perform,2/6/2019
,Credit Suisse,MICHAEL BINETTI,4th,-22.19508,neutral,2/6/2019
,Piper Jaffray,ERINN MURPHY,5th,-22.464269,overweight,2/6/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
HON US Equity,DZ Bank AG,ROBERT CZERWENSKY,1st,18.71216,buy,2/5/2019
,RBC Capital Markets,DEANE DRAY,2nd,17.874999,outperform,2/11/2019
,Jefferies,SHEILA KAHYAOGLU,3rd,6.511539,buy,2/15/2019
,Edward Jones,JEFF WINDAU,3rd,6.511539,buy,2/13/2019
,Barclays,JULIAN MITCHELL,3rd,6.511539,overweight,2/11/2019
,PERM DENIED,PERM DENIED,3rd,6.511539,buy,2/11/2019
,Vertical Research Partners,JEFFREY SPRAGUE,3rd,6.511539,buy,2/11/2019
,J.P. Morgan,STEVE TUSA,3rd,6.511539,overweight,2/7/2019
,Baird,PETER ARMENT,3rd,6.511539,outperform,2/5/2019
,Atlantic Equities LLP,RICHARD RADBOURNE,3rd,6.511539,overweight,2/4/2019
,PERM DENIED,PERM DENIED,3rd,6.511539,buy,2/3/2019
,Melius Research LLC,SCOTT DAVIS,3rd,6.511539,overweight,2/1/2019
,Cowen,GAUTAM KHANNA,3rd,6.511539,outperform,2/1/2019
,Goldman Sachs,JOSEPH RITCHIE,3rd,6.511539,Buy/Neutral,2/1/2019
,Argus Research Corp,JOHN EADE,3rd,6.511539,buy,11/13/2018
,"Ameriprise Advisor Services, I",FREDERICK SCHULTZ,3rd,6.511539,buy,4/18/2018
,William Blair & Co,NICHOLAS HEYMANN,4th,0,market perform,2/1/2019
,Daiwa Securities,JAIRAM NATHAN,4th,0,neutral,2/1/2019
,WhiteSand Research LLC,TEAM COVERAGE,4th,0,Fairly Valued,10/16/2018
,Oppenheimer & Co,CHRISTOPHER GLYNN,5th,-5.958347,market perform,2/14/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
LUV US Equity,Wolfe Research,HUNTER KEAY,1st,18.005686,outperform,2/15/2019
,Buckingham Research Group,DANIEL MCKENZIE,2nd,2.121148,buy,1/25/2019
,PERM DENIED,PERM DENIED,3rd,0.264638,outperform,2/13/2019
,Macquarie,SUSAN DONOFRIO,3rd,0.264638,outperform,2/13/2019
,Morgan Stanley,RAJEEV LALWANI,3rd,0.264638,Overwt/In-Line,2/13/2019
,Stifel,JOSEPH DENARDI,3rd,0.264638,buy,2/5/2019
,PERM DENIED,PERM DENIED,3rd,0.264638,buy,2/1/2019
,Evercore ISI,DUANE PFENNIGWERTH,3rd,0.264638,outperform,1/28/2019
,Raymond James,SAVANTHI SYTH,3rd,0.264638,outperform,1/25/2019
,PERM DENIED,PERM DENIED,3rd,0.264638,buy,1/24/2019
,Stephens Inc,JACK ATKINS,3rd,0.264638,overweight,1/24/2019
,Barclays,BRANDON OGLENSKI,4th,0,equalweight,1/25/2019
,PERM DENIED,PERM DENIED,4th,0,neutral,1/24/2019
,Imperial Capital LLC,MICHAEL DERCHIN,5th,-12.2218,in-line,1/25/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
LM US Equity,PERM DENIED,PERM DENIED,1st,28.52937,neutral,2/11/2019
,Evercore ISI,GLENN SCHORR,2nd,18.14338,underperform,2/12/2019
,Morgan Stanley,MICHAEL CYPRYS,2nd,18.14338,Underwt/In-Line,2/8/2019
,PERM DENIED,PERM DENIED,3rd,1.763727,buy,2/12/2019
,Jefferies,DANIEL FANNON,4th,0,hold,2/12/2019
,Barclays,JEREMY CAMPBELL,4th,0,equalweight,2/12/2019
,Credit Suisse,CRAIG SIEGENTHALER,4th,0,neutral,2/4/2019
,ISS-EVA,ANTHONY CAMPAGNA,5th,-8.938139,hold,6/8/2018
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
W US Equity,Loop Capital Markets,LAURA CHAMPINE,1st,54.023719,buy,1/8/2019
,Gordon Haskett,CHUCK GROM,2nd,26.591569,hold,2/14/2019
,Wolfe Research,ADRIENNE TENNANT,3rd,26.19884,outperform,2/12/2019
,Oppenheimer & Co,BRIAN NAGEL,3rd,26.19884,outperform,2/8/2019
,Piper Jaffray,PETER KEITH,3rd,26.19884,overweight,2/4/2019
,Cowen,JOHN BLACKLEDGE,3rd,26.19884,outperform,12/7/2018
,Stephens Inc,RICK NELSON,3rd,26.19884,overweight,11/28/2018
,IFS Securities,RONALD BOOKBINDER,4th,25.175691,market perform,11/2/2018
,Credit Suisse,STEPHEN JU,5th,16.88523,outperform,1/28/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
NOW US Equity,William Blair & Co,JUSTIN FURBY,1st,55.475211,outperform,2/9/2019
,Baird,ROB OLIVER,2nd,53.98584,outperform,2/15/2019
,PERM DENIED,PERM DENIED,2nd,53.98584,outperform,2/14/2019
,Argus Research Corp,JOSEPH BONNER,2nd,53.98584,buy,2/8/2019
,Raymond James,MICHAEL TURITS,2nd,53.98584,strong buy,2/4/2019
,BTIG LLC,JOEL FISHBEIN,2nd,53.98584,buy,2/3/2019
,PERM DENIED,PERM DENIED,2nd,53.98584,buy,1/31/2019
,Evercore ISI,STEWART MATERNE,2nd,53.98584,outperform,1/31/2019
,Cowen,J WOOD,2nd,53.98584,outperform,1/31/2019
,PERM DENIED,PERM DENIED,2nd,53.98584,buy,1/31/2019
,Barclays,RAIMO LENSCHOW,2nd,53.98584,overweight,1/31/2019
,RBC Capital Markets,MATTHEW HEDBERG,2nd,53.98584,top pick,1/31/2019
,Piper Jaffray,ALEX ZUKIN,2nd,53.98584,overweight,1/31/2019
,FBN Securities,SHEBLY SEYRAFI,2nd,53.98584,outperform,1/31/2019
,Macquarie,SARAH HINDLIAN,2nd,53.98584,outperform,1/31/2019
,PERM DENIED,PERM DENIED,2nd,53.98584,buy,1/31/2019
,Northland Securities Inc,TIMOTHY KLASELL,2nd,53.98584,outperform,1/31/2019
,PERM DENIED,PERM DENIED,2nd,53.98584,buy,1/31/2019
,Credit Suisse,BRAD ZELNICK,2nd,53.98584,outperform,1/30/2019
,Canaccord Genuity,RICHARD DAVIS,2nd,53.98584,buy,1/30/2019
,BMO Capital Markets,KEITH BACHMAN,2nd,53.98584,outperform,1/30/2019
,KeyBanc Capital Markets,ROB OWENS,2nd,53.98584,overweight,1/30/2019
,Morgan Stanley,KEITH WEISS,3rd,36.870059,Overwt/Attractive,1/31/2019
,Oppenheimer & Co,BRIAN SCHWARTZ,4th,0,market perform,1/31/2019
,J.P. Morgan,STERLING AUTY,4th,0,neutral,1/31/2019
,Stifel,TOM RODERICK,4th,0,hold,1/30/2019
,Wells Fargo Securities,PHILIP WINSLOW,4th,0,market perform,1/30/2019
,ISS-EVA,ANTHONY CAMPAGNA,4th,0,hold,3/22/2018
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
EXC US Equity,Guggenheim Securities,SHAHRIAR POURREZA,1st,31.825039,buy,2/15/2019
,PERM DENIED,PERM DENIED,1st,31.825039,buy,2/13/2019
,RBC Capital Markets,SHELBY TUCKER,1st,31.825039,outperform,2/13/2019
,PERM DENIED,PERM DENIED,1st,31.825039,buy,2/12/2019
,Macquarie,ANGIE STOROZYNSKI,1st,31.825039,outperform,2/12/2019
,Credit Suisse,MICHAEL WEINSTEIN,1st,31.825039,outperform,2/11/2019
,Evercore ISI,GREG GORDON,1st,31.825039,outperform,2/11/2019
,Wolfe Research,STEVEN FLEISHMAN,1st,31.825039,outperform,2/10/2019
,PERM DENIED,PERM DENIED,1st,31.825039,buy,2/1/2019
,KeyBanc Capital Markets,PAUL RIDZON,1st,31.825039,overweight,1/23/2019
,Argus Research Corp,JACOB KILSTEIN,1st,31.825039,buy,12/11/2018
,"Ameriprise Advisor Services, I",CURTIS TRIMBLE,1st,31.825039,buy,2/7/2018
,ISS-EVA,ANTHONY CAMPAGNA,2nd,28.081331,underweight,2/9/2019
,SunTrust Robinson Humphrey,ALI AGHA,3rd,19.82076,hold,2/11/2019
,J.P. Morgan,CHRISTOPHER TURNURE,4th,19.332799,neutral,1/14/2019
,PERM DENIED,PERM DENIED,5th,19.30569,neutral,2/4/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
GRPN US Equity,Barclays,DEEPAK MATHIVANAN,1st,23.632389,underweight,2/13/2019
,"Morningstar, Inc",ALI MOGHARABI,2nd,19.63746,hold,2/14/2019
,ISS-EVA,ANTHONY CAMPAGNA,3rd,6.684492,underweight,1/15/2019
,Credit Suisse,STEPHEN JU,4th,0,neutral,2/14/2019
,J.P. Morgan,DOUGLAS ANMUTH,4th,0,neutral,2/13/2019
,William Blair & Co,RALPH SCHACKART,4th,0,market perform,2/13/2019
,Cowen,TOM CHAMPION,4th,0,market perform,2/13/2019
,PERM DENIED,PERM DENIED,5th,-13.347919,neutral,2/14/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
BLMN US Equity,Morgan Stanley,JOHN GLASS,1st,15.66055,Equalwt/In-Line,2/14/2019
,Goldman Sachs,KAREN HOLTHOUSE,2nd,13.467111,neutral/neutral,11/9/2018
,J.P. Morgan,JOHN IVANKOE,3rd,8.017931,overweight,2/15/2019
,Raymond James,BRIAN VACCARO,4th,5.325543,outperform,2/14/2019
,William Blair & Co,SHARON ZACKFIA,5th,2.991456,outperform,2/14/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
WPX US Equity,Goldman Sachs,JOHN NELSON,1st,32.764751,neutral/attractive,2/15/2019
,ISS-EVA,ANTHONY CAMPAGNA,2nd,2.13256,underweight,11/13/2018
,Piper Jaffray,KASHY HARRISON,3rd,-4.419103,overweight,2/6/2019
,Tudor Pickering & Co,MATTHEW PORTILLO,4th,-4.690833,buy,2/15/2019
,SunTrust Robinson Humphrey,NEAL DINGMANN,4th,-4.690833,buy,2/14/2019
,Evercore ISI,STEPHEN RICHARDSON,4th,-4.690833,outperform,2/11/2019
,Credit Suisse,BETTY JIANG,4th,-4.690833,outperform,2/11/2019
,BMO Capital Markets,PHILLIP JUNGWIRTH,4th,-4.690833,outperform,2/11/2019
,Northland Securities Inc,JEFF GRAMPP,4th,-4.690833,outperform,2/11/2019
,Wolfe Research,JOSH SILVERSTEIN,4th,-4.690833,outperform,2/10/2019
,Susquehanna Financial,BIJU PERINCHERIL,4th,-4.690833,Positive,2/8/2019
,"Capital One Securities, Inc.",BRIAN VELIE,4th,-4.690833,overweight,2/6/2019
,PERM DENIED,PERM DENIED,4th,-4.690833,buy,2/6/2019
,J.P. Morgan,MICHAEL GLICK,4th,-4.690833,overweight,2/5/2019
,Raymond James,JOHN FREEMAN,4th,-4.690833,strong buy,2/5/2019
,Imperial Capital LLC,IRENE HAAS,4th,-4.690833,outperform,2/5/2019
,Stifel,DERRICK WHITFIELD,4th,-4.690833,buy,2/4/2019
,Baird,JOSEPH ALLMAN,4th,-4.690833,outperform,2/4/2019
,Guggenheim Securities,SUBASH CHANDRA,4th,-4.690833,buy,2/4/2019
,"B Riley FBR, Inc.",REHAN RASHID,4th,-4.690833,buy,12/21/2018
,Scotia Howard Weil Inc,PHILIP STUART,4th,-4.690833,sector outperform,12/20/2018
,"Morningstar, Inc",DAVID MEATS,5th,-4.878235,sell,2/14/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
CVE US Equity,Canaccord Genuity,DENNIS FONG,1st,26.75204,hold,2/13/2019
,Tudor Pickering & Co,MATTHEW MURPHY,2nd,26.09221,buy,2/15/2019
,GMP,MICHAEL DUNN,3rd,24.85088,buy,2/15/2019
,Barclays,PAUL CHENG,3rd,24.85088,overweight,2/14/2019
,RBC Capital Markets,GREG PARDY,3rd,24.85088,outperform,2/13/2019
,Peters & Co Ltd,TYLER REARDON,3rd,24.85088,sector outperform,2/13/2019
